Date,Open,High,Low,Close,Volume,O/C,H/C,L/C,reportedEPS,estimatedEPS,surprise,surprisePercentage,rEPS/C,estEPS/C,surEPS/C,sP/C
8/19/2011,12.9346,13.1071,12.7143,10.7786,775888400,1.20004,1.2160,1.1796,0.2775,0.2075,0.07,33.7349,0.0257,0.0193,0.0065,3.1298
8/18/2011,13.2443,13.3089,12.9061,11.0819,851435200,1.19513,1.2010,1.1646,0.2775,0.2075,0.07,33.7349,0.0250,0.0187,0.0063,3.0441
8/17/2011,13.6539,13.7329,13.5000,11.5175,442061200,1.18549,1.1923,1.1721,0.2775,0.2075,0.07,33.7349,0.0241,0.0180,0.0061,2.9290
8/16/2011,13.6257,13.6918,13.4307,11.5188,498750000,1.18292,1.1887,1.1660,0.2775,0.2075,0.07,33.7349,0.0241,0.0180,0.0061,2.9287
8/15/2011,13.5582,13.7489,13.5032,11.6075,460544000,1.16806,1.1845,1.1633,0.2775,0.2075,0.07,33.7349,0.0239,0.0179,0.0060,2.9063
8/12/2011,13.5025,13.5586,13.3654,11.4131,528976000,1.18307,1.1880,1.1711,0.2775,0.2075,0.07,33.7349,0.0243,0.0182,0.0061,2.9558
8/11/2011,13.2329,13.4089,13.0257,11.3135,741969200,1.16965,1.1852,1.1513,0.2775,0.2075,0.07,33.7349,0.0245,0.0183,0.0062,2.9818
8/10/2011,13.2554,13.3804,12.9464,11.0105,878656800,1.20389,1.2152,1.1758,0.2775,0.2075,0.07,33.7349,0.0252,0.0188,0.0064,3.0639
8/9/2011,12.9036,13.3789,12.6786,11.3229,1082583600,1.13960,1.1816,1.1197,0.2775,0.2075,0.07,33.7349,0.0245,0.0183,0.0062,2.9794
8/8/2011,12.9175,13.1346,12.6079,10.6932,1143833600,1.20801,1.2283,1.1791,0.2775,0.2075,0.07,33.7349,0.0260,0.0194,0.0065,3.1548
8/5/2011,13.5871,13.6964,12.9489,11.3111,1204590800,1.20122,1.2109,1.1448,0.2775,0.2075,0.07,33.7349,0.0245,0.0183,0.0062,2.9825
8/4/2011,13.9075,13.9757,13.4768,11.4246,871407600,1.21733,1.2233,1.1796,0.2775,0.2075,0.07,33.7349,0.0243,0.0182,0.0061,2.9528
8/3/2011,13.9636,14.0554,13.6514,11.8848,732508000,1.17491,1.1826,1.1486,0.2775,0.2075,0.07,33.7349,0.0233,0.0175,0.0059,2.8385
8/2/2011,14.2018,14.2107,13.8696,11.7740,639539600,1.20620,1.2070,1.1780,0.2775,0.2075,0.07,33.7349,0.0236,0.0176,0.0059,2.8652
8/1/2011,14.2064,14.2679,14.0132,12.0113,612836000,1.18275,1.1879,1.1667,0.2775,0.2075,0.07,33.7349,0.0231,0.0173,0.0058,2.8086
7/29/2011,13.8443,14.1125,13.7143,11.8215,632584400,1.17111,1.1938,1.1601,0.2775,0.2075,0.07,33.7349,0.0235,0.0176,0.0059,2.8537
7/28/2011,13.9864,14.1782,13.8618,11.8621,594034000,1.17909,1.1953,1.1686,0.2775,0.2075,0.07,33.7349,0.0234,0.0175,0.0059,2.8439
7/27/2011,14.3068,14.3800,14.0054,11.8854,659324400,1.20373,1.2099,1.1784,0.2775,0.2075,0.07,33.7349,0.0233,0.0175,0.0059,2.8384
7/26/2011,14.2857,14.4464,14.2743,12.2129,476582400,1.16972,1.1829,1.1688,0.2775,0.2075,0.07,33.7349,0.0227,0.0170,0.0057,2.7622
7/25/2011,13.9411,14.2857,13.9150,12.0643,589806000,1.15556,1.1841,1.1534,0.2775,0.2075,0.07,33.7349,0.0230,0.0172,0.0058,2.7963
7/22/2011,13.8686,14.1089,13.8482,11.9069,516728800,1.16475,1.1849,1.1630,0.2775,0.2075,0.07,33.7349,0.0233,0.0174,0.0059,2.8332
7/21/2011,13.8196,13.9307,13.7107,11.7249,526534400,1.17866,1.1881,1.1694,0.2775,0.2075,0.07,33.7349,0.0237,0.0177,0.0060,2.8772
7/20/2011,14.1471,14.1525,13.7857,11.7131,941340400,1.20780,1.2083,1.1769,0.2775,0.2075,0.07,33.7349,0.0237,0.0177,0.0060,2.8801
7/19/2011,13.5000,13.5232,13.3329,11.4089,819145600,1.18329,1.1853,1.1686,0.2775,0.2075,0.07,33.7349,0.0243,0.0182,0.0061,2.9569
7/18/2011,13.0511,13.3804,13.0457,11.3165,572653200,1.15328,1.1824,1.1528,0.2275,0.1925,0.035,18.1818,0.0201,0.0170,0.0031,1.6067
7/15/2011,12.8989,13.0357,12.8275,11.0477,484467200,1.16757,1.1799,1.1611,0.2275,0.1925,0.035,18.1818,0.0206,0.0174,0.0032,1.6458
7/14/2011,12.8932,12.9146,12.7264,10.8312,430533600,1.19037,1.1924,1.1750,0.2275,0.1925,0.035,18.1818,0.0210,0.0178,0.0032,1.6786
7/13/2011,12.7975,12.8571,12.7279,10.8388,391638800,1.18071,1.1862,1.1743,0.2275,0.1925,0.035,18.1818,0.0210,0.0178,0.0032,1.6775
7/12/2011,12.6261,12.7743,12.4507,10.7095,451609200,1.17896,1.1928,1.1626,0.2275,0.1925,0.035,18.1818,0.0212,0.0180,0.0033,1.6977
7/11/2011,12.7264,12.8489,12.6007,10.7171,442674400,1.18749,1.1989,1.1758,0.2275,0.1925,0.035,18.1818,0.0212,0.0180,0.0033,1.6965
7/8/2011,12.6193,12.8571,12.5786,10.8900,489633200,1.15880,1.1806,1.1551,0.2275,0.1925,0.035,18.1818,0.0209,0.0177,0.0032,1.6696
7/7/2011,12.6668,12.7857,12.6429,10.8140,399663600,1.17134,1.1823,1.1691,0.2275,0.1925,0.035,18.1818,0.0210,0.0178,0.0032,1.6813
7/6/2011,12.4625,12.6464,12.3825,10.6493,444626000,1.17027,1.1875,1.1628,0.2275,0.1925,0.035,18.1818,0.0214,0.0181,0.0033,1.7073
7/5/2011,12.2500,12.4939,12.2321,10.5787,355054000,1.15798,1.1810,1.1563,0.2275,0.1925,0.035,18.1818,0.0215,0.0182,0.0033,1.7187
7/1/2011,11.9982,12.2679,11.9357,10.3920,435313200,1.15457,1.1805,1.1486,0.2275,0.1925,0.035,18.1818,0.0219,0.0185,0.0034,1.7496
6/30/2011,11.9536,12.0046,11.8871,10.1622,322954800,1.17628,1.1813,1.1697,0.2275,0.1925,0.035,18.1818,0.0224,0.0189,0.0034,1.7892
6/29/2011,12.0014,12.0132,11.8529,10.1128,352545200,1.18675,1.1879,1.1721,0.2275,0.1925,0.035,18.1818,0.0225,0.0190,0.0035,1.7979
6/28/2011,11.9161,12.0250,11.9086,10.1498,294299600,1.17403,1.1848,1.1733,0.2275,0.1925,0.035,18.1818,0.0224,0.0190,0.0034,1.7914
6/27/2011,11.6996,11.9250,11.6875,10.0523,339813600,1.16388,1.1863,1.1627,0.2275,0.1925,0.035,18.1818,0.0226,0.0191,0.0035,1.8087
6/24/2011,11.8346,11.8982,11.6104,9.8800,439807200,1.19784,1.2043,1.1751,0.2275,0.1925,0.035,18.1818,0.0230,0.0195,0.0035,1.8403
6/23/2011,11.3907,11.8461,11.3614,10.0277,559759200,1.13592,1.1813,1.1330,0.2275,0.1925,0.035,18.1818,0.0227,0.0192,0.0035,1.8131
6/22/2011,11.6129,11.7464,11.5136,9.7668,390583200,1.18902,1.2027,1.1788,0.2275,0.1925,0.035,18.1818,0.0233,0.0197,0.0036,1.8616
6/21/2011,11.3100,11.6357,11.2571,9.8482,493382400,1.14843,1.1815,1.1431,0.2275,0.1925,0.035,18.1818,0.0231,0.0195,0.0036,1.8462
6/20/2011,11.3343,11.3464,11.0893,9.5461,640645600,1.18732,1.1886,1.1617,0.2275,0.1925,0.035,18.1818,0.0238,0.0202,0.0037,1.9046
6/17/2011,11.7496,11.7589,11.4057,9.6956,615020000,1.21185,1.2128,1.1764,0.2275,0.1925,0.035,18.1818,0.0235,0.0199,0.0036,1.8753
6/16/2011,11.6750,11.7386,11.3689,9.8440,510591200,1.18600,1.1925,1.1549,0.2275,0.1925,0.035,18.1818,0.0231,0.0196,0.0036,1.8470
6/15/2011,11.7768,11.7964,11.6029,9.8921,399196000,1.19052,1.1925,1.1729,0.2275,0.1925,0.035,18.1818,0.0230,0.0195,0.0035,1.8380
6/14/2011,11.7857,11.9018,11.7611,10.0644,334569200,1.17103,1.1826,1.1686,0.2275,0.1925,0.035,18.1818,0.0226,0.0191,0.0035,1.8065
6/13/2011,11.6857,11.7254,11.6096,9.8876,329473200,1.18186,1.1859,1.1742,0.2275,0.1925,0.035,18.1818,0.0230,0.0195,0.0035,1.8389
6/10/2011,11.8054,11.8450,11.6254,9.8664,433955200,1.19652,1.2005,1.1783,0.2275,0.1925,0.035,18.1818,0.0231,0.0195,0.0035,1.8428
6/9/2011,11.9018,11.9168,11.8125,10.0356,275088800,1.18595,1.1874,1.1771,0.2275,0.1925,0.035,18.1818,0.0227,0.0192,0.0035,1.8117
6/8/2011,11.8493,11.9571,11.8089,10.0583,333723600,1.17806,1.1888,1.1740,0.2275,0.1925,0.035,18.1818,0.0226,0.0191,0.0035,1.8076
6/7/2011,12.0775,12.0793,11.8536,10.0523,529785200,1.20147,1.2016,1.1792,0.2275,0.1925,0.035,18.1818,0.0226,0.0191,0.0035,1.8087
6/6/2011,12.3464,12.3946,12.0646,10.2339,461941200,1.20642,1.2111,1.1789,0.2275,0.1925,0.035,18.1818,0.0222,0.0188,0.0034,1.7766
6/3/2011,12.2564,12.3332,12.2146,10.3974,313250000,1.17880,1.1862,1.1748,0.2275,0.1925,0.035,18.1818,0.0219,0.0185,0.0034,1.7487
6/2/2011,12.3750,12.4279,12.2964,10.4779,338783200,1.18105,1.1861,1.1736,0.2275,0.1925,0.035,18.1818,0.0217,0.0184,0.0033,1.7352
6/1/2011,12.4596,12.5761,12.3089,10.4601,554682800,1.19116,1.2023,1.1768,0.2275,0.1925,0.035,18.1818,0.0217,0.0184,0.0033,1.7382
5/31/2011,12.1821,12.4225,12.1786,10.5303,417754400,1.15687,1.1797,1.1565,0.2275,0.1925,0.035,18.1818,0.0216,0.0183,0.0033,1.7266
5/27/2011,11.9571,12.0582,11.9396,10.2148,203599200,1.17057,1.1805,1.1689,0.2275,0.1925,0.035,18.1818,0.0223,0.0188,0.0034,1.7799
5/26/2011,11.9989,12.0318,11.9439,10.1419,222560800,1.18311,1.1863,1.1777,0.2275,0.1925,0.035,18.1818,0.0224,0.0190,0.0035,1.7927
5/25/2011,11.9082,12.0914,11.8875,10.1958,294224000,1.16796,1.1859,1.1659,0.2275,0.1925,0.035,18.1818,0.0223,0.0189,0.0034,1.7833
5/24/2011,11.9821,11.9964,11.8336,10.0568,321927200,1.19145,1.1929,1.1767,0.2275,0.1925,0.035,18.1818,0.0226,0.0191,0.0035,1.8079
5/23/2011,11.7846,11.9993,11.7650,10.1237,383600000,1.16406,1.1853,1.1621,0.2275,0.1925,0.035,18.1818,0.0225,0.0190,0.0035,1.7960
5/20/2011,12.1271,12.1768,11.9650,10.1485,337968400,1.19496,1.1999,1.1790,0.2275,0.1925,0.035,18.1818,0.0224,0.0190,0.0034,1.7916
5/19/2011,12.2171,12.2289,12.0954,10.3093,261170000,1.18506,1.1862,1.1732,0.2275,0.1925,0.035,18.1818,0.0221,0.0187,0.0034,1.7636
5/18/2011,12.0168,12.1804,12.0000,10.2893,334776400,1.16789,1.1838,1.1663,0.2275,0.1925,0.035,18.1818,0.0221,0.0187,0.0034,1.7671
5/17/2011,11.8571,12.0050,11.8118,10.1764,452334400,1.16516,1.1797,1.1607,0.2275,0.1925,0.035,18.1818,0.0224,0.0189,0.0034,1.7867
5/16/2011,12.1143,12.1864,11.8786,10.0904,449775200,1.20057,1.2077,1.1772,0.2275,0.1925,0.035,18.1818,0.0225,0.0191,0.0035,1.8019
5/13/2011,12.3450,12.3661,12.1554,10.3084,326116000,1.19757,1.1996,1.1792,0.2275,0.1925,0.035,18.1818,0.0221,0.0187,0.0034,1.7638
5/12/2011,12.3614,12.3971,12.2239,10.4922,322000000,1.17816,1.1816,1.1651,0.2275,0.1925,0.035,18.1818,0.0217,0.0183,0.0033,1.7329
5/11/2011,12.4650,12.5000,12.3300,10.5121,336000000,1.18577,1.1891,1.1729,0.2275,0.1925,0.035,18.1818,0.0216,0.0183,0.0033,1.7296
5/10/2011,12.4604,12.4889,12.3807,10.5793,282091600,1.17780,1.1805,1.1703,0.2275,0.1925,0.035,18.1818,0.0215,0.0182,0.0033,1.7186
5/9/2011,12.4236,12.4714,12.3761,10.5233,204747200,1.18057,1.1851,1.1761,0.2275,0.1925,0.035,18.1818,0.0216,0.0183,0.0033,1.7278
5/6/2011,12.4889,12.5000,12.3646,10.4949,280134400,1.19000,1.1911,1.1782,0.2275,0.1925,0.035,18.1818,0.0217,0.0183,0.0033,1.7324
5/5/2011,12.4429,12.5339,12.3589,10.4976,335969200,1.18530,1.1940,1.1773,0.2275,0.1925,0.035,18.1818,0.0217,0.0183,0.0033,1.7320
5/4/2011,12.4379,12.5654,12.3886,10.5830,389250400,1.17527,1.1873,1.1706,0.2275,0.1925,0.035,18.1818,0.0215,0.0182,0.0033,1.7180
5/3/2011,12.4282,12.4961,12.3436,10.5415,313348000,1.17898,1.1854,1.1710,0.2275,0.1925,0.035,18.1818,0.0216,0.0183,0.0033,1.7248
5/2/2011,12.4907,12.5168,12.3393,10.4834,442713600,1.19148,1.1940,1.1770,0.2275,0.1925,0.035,18.1818,0.0217,0.0184,0.0033,1.7343
4/29/2011,12.3850,12.6411,12.3811,10.5999,1006345200,1.16840,1.1926,1.1680,0.2275,0.1925,0.035,18.1818,0.0215,0.0182,0.0033,1.7153
4/28/2011,12.3639,12.4911,12.3400,10.4976,360959200,1.17779,1.1899,1.1755,0.2275,0.1925,0.035,18.1818,0.0217,0.0183,0.0033,1.7320
4/27/2011,12.5800,12.5839,12.3964,10.6005,356213200,1.18673,1.1871,1.1694,0.2275,0.1925,0.035,18.1818,0.0215,0.0182,0.0033,1.7152
4/26/2011,12.6293,12.6782,12.4768,10.6087,338800000,1.19046,1.1951,1.1761,0.2275,0.1925,0.035,18.1818,0.0214,0.0181,0.0033,1.7139
4/25/2011,12.5121,12.6339,12.5107,10.6871,266546000,1.17077,1.1822,1.1706,0.2275,0.1925,0.035,18.1818,0.0213,0.0180,0.0033,1.7013
4/21/2011,12.6786,12.6832,12.4471,10.6172,753810400,1.19416,1.1946,1.1724,0.2275,0.1925,0.035,18.1818,0.0214,0.0181,0.0033,1.7125
4/20/2011,12.2682,12.3482,12.1964,10.3662,700666400,1.18348,1.1912,1.1766,0.2275,0.1925,0.035,18.1818,0.0219,0.0186,0.0034,1.7539
4/19/2011,11.8964,12.0707,11.8468,10.2285,419378400,1.16307,1.1801,1.1582,0.23,0.1925,0.0375,19.4805,0.0225,0.0188,0.0037,1.9045
4/18/2011,11.6464,11.8654,11.4343,10.0465,609898800,1.15925,1.1810,1.1381,0.23,0.1925,0.0375,19.4805,0.0229,0.0192,0.0037,1.9390
4/15/2011,11.9036,11.9157,11.6714,9.9136,453605600,1.20073,1.2020,1.1773,0.23,0.1925,0.0375,19.4805,0.0232,0.0194,0.0038,1.9650
4/14/2011,11.9571,12.0000,11.8593,10.0638,301800800,1.18814,1.1924,1.1784,0.23,0.1925,0.0375,19.4805,0.0229,0.0191,0.0037,1.9357
4/13/2011,11.9650,12.0050,11.8757,10.1761,346220000,1.17579,1.1797,1.1670,0.23,0.1925,0.0375,19.4805,0.0226,0.0189,0.0037,1.9143
4/12/2011,11.8032,11.9189,11.7929,10.0632,425639200,1.17291,1.1844,1.1719,0.23,0.1925,0.0375,19.4805,0.0229,0.0191,0.0037,1.9358
4/11/2011,11.9307,11.9882,11.7864,10.0147,398946800,1.19132,1.1971,1.1769,0.23,0.1925,0.0375,19.4805,0.0230,0.0192,0.0037,1.9452
4/8/2011,12.1400,12.1482,11.9268,10.1437,377535200,1.19680,1.1976,1.1758,0.23,0.1925,0.0375,19.4805,0.0227,0.0190,0.0037,1.9205
4/7/2011,12.0750,12.1582,12.0011,10.2351,373447200,1.17976,1.1879,1.1725,0.23,0.1925,0.0375,19.4805,0.0225,0.0188,0.0037,1.9033
4/6/2011,12.1864,12.2821,12.0407,10.2339,402539200,1.19079,1.2001,1.1766,0.23,0.1925,0.0375,19.4805,0.0225,0.0188,0.0037,1.9035
4/5/2011,12.0354,12.2232,12.0000,10.2597,482731200,1.17308,1.1914,1.1696,0.23,0.1925,0.0375,19.4805,0.0224,0.0188,0.0037,1.8987
4/4/2011,12.2968,12.3071,12.0857,10.3293,460084800,1.19048,1.1915,1.1700,0.23,0.1925,0.0375,19.4805,0.0223,0.0186,0.0036,1.8859
4/1/2011,12.5396,12.5568,12.2607,10.4313,418661600,1.20212,1.2038,1.1754,0.23,0.1925,0.0375,19.4805,0.0220,0.0185,0.0036,1.8675
3/31/2011,12.3700,12.4929,12.3593,10.5509,274019200,1.17241,1.1841,1.1714,0.23,0.1925,0.0375,19.4805,0.0218,0.0182,0.0036,1.8463
3/30/2011,12.5229,12.5314,12.4086,10.5545,329406000,1.18649,1.1873,1.1757,0.23,0.1925,0.0375,19.4805,0.0218,0.0182,0.0036,1.8457
3/29/2011,12.4164,12.5343,12.3593,10.6251,352900800,1.16860,1.1797,1.1632,0.23,0.1925,0.0375,19.4805,0.0216,0.0181,0.0035,1.8334
3/28/2011,12.6125,12.6543,12.5157,10.6093,309355200,1.18881,1.1928,1.1797,0.23,0.1925,0.0375,19.4805,0.0217,0.0181,0.0035,1.8362
3/25/2011,12.4311,12.5736,12.3936,10.6426,448910000,1.16805,1.1814,1.1645,0.23,0.1925,0.0375,19.4805,0.0216,0.0181,0.0035,1.8304
3/24/2011,12.2089,12.3571,12.1021,10.4437,404712000,1.16902,1.1832,1.1588,0.23,0.1925,0.0375,19.4805,0.0220,0.0184,0.0036,1.8653
3/23/2011,12.1171,12.1507,11.9982,10.2687,372996400,1.18000,1.1833,1.1684,0.23,0.1925,0.0375,19.4805,0.0224,0.0187,0.0037,1.8971
3/22/2011,12.2343,12.2364,12.1121,10.3296,325922800,1.18439,1.1846,1.1726,0.23,0.1925,0.0375,19.4805,0.0223,0.0186,0.0036,1.8859
3/21/2011,11.9996,12.1336,11.9736,10.2721,409402000,1.16818,1.1812,1.1656,0.23,0.1925,0.0375,19.4805,0.0224,0.0187,0.0037,1.8965
3/18/2011,12.0404,12.0786,11.7857,10.0108,753214000,1.20274,1.2066,1.1773,0.23,0.1925,0.0375,19.4805,0.0230,0.0192,0.0037,1.9459
3/17/2011,12.0296,12.1289,11.8093,10.1310,659422400,1.18741,1.1972,1.1657,0.23,0.1925,0.0375,19.4805,0.0227,0.0190,0.0037,1.9229
3/16/2011,12.2143,12.2500,11.6521,9.9908,1162011200,1.22255,1.2261,1.1663,0.23,0.1925,0.0375,19.4805,0.0230,0.0193,0.0038,1.9498
3/15/2011,12.2179,12.4229,12.1464,10.4576,721081200,1.16832,1.1879,1.1615,0.23,0.1925,0.0375,19.4805,0.0220,0.0184,0.0036,1.8628
3/14/2011,12.6136,12.7314,12.5468,10.7038,435957200,1.17842,1.1894,1.1722,0.23,0.1925,0.0375,19.4805,0.0215,0.0180,0.0035,1.8200
3/11/2011,12.3332,12.5829,12.3214,10.6562,471080400,1.15737,1.1808,1.1563,0.23,0.1925,0.0375,19.4805,0.0216,0.0181,0.0035,1.8281
3/10/2011,12.4686,12.4918,12.3179,10.4952,507539200,1.18803,1.1902,1.1737,0.23,0.1925,0.0375,19.4805,0.0219,0.0183,0.0036,1.8561
3/9/2011,12.6675,12.6700,12.5214,10.6708,453306000,1.18712,1.1874,1.1734,0.23,0.1925,0.0375,19.4805,0.0216,0.0180,0.0035,1.8256
3/8/2011,12.6754,12.7643,12.5804,10.7704,356316800,1.17687,1.1851,1.1681,0.23,0.1925,0.0375,19.4805,0.0214,0.0179,0.0035,1.8087
3/7/2011,12.9071,12.9168,12.5468,10.7583,546123200,1.19974,1.2006,1.1662,0.23,0.1925,0.0375,19.4805,0.0214,0.0179,0.0035,1.8107
3/4/2011,12.8596,12.8675,12.7768,10.8987,453266800,1.17992,1.1806,1.1723,0.23,0.1925,0.0375,19.4805,0.0211,0.0177,0.0034,1.7874
3/3/2011,12.7568,12.8496,12.7114,10.8854,500788400,1.17191,1.1804,1.1677,0.23,0.1925,0.0375,19.4805,0.0211,0.0177,0.0034,1.7896
3/2/2011,12.4986,12.6554,12.4429,10.6602,602590800,1.17245,1.1872,1.1672,0.23,0.1925,0.0375,19.4805,0.0216,0.0181,0.0035,1.8274
3/1/2011,12.6954,12.7043,12.4171,10.5751,456136800,1.20049,1.2013,1.1742,0.23,0.1925,0.0375,19.4805,0.0217,0.0182,0.0035,1.8421
2/28/2011,12.5443,12.6804,12.5400,10.6932,403074000,1.17311,1.1858,1.1727,0.23,0.1925,0.0375,19.4805,0.0215,0.0180,0.0035,1.8218
2/25/2011,12.3307,12.4439,12.3143,10.5403,380018800,1.16986,1.1806,1.1683,0.23,0.1925,0.0375,19.4805,0.0218,0.0183,0.0036,1.8482
2/24/2011,12.2864,12.3268,12.0846,10.3804,499900800,1.18361,1.1875,1.1642,0.23,0.1925,0.0375,19.4805,0.0222,0.0185,0.0036,1.8767
2/23/2011,12.0989,12.3086,12.0932,10.3726,671854400,1.16643,1.1866,1.1659,0.23,0.1925,0.0375,19.4805,0.0222,0.0186,0.0036,1.8781
2/22/2011,12.2196,12.3357,12.0614,10.2512,872555600,1.19202,1.2033,1.1766,0.23,0.1925,0.0375,19.4805,0.0224,0.0188,0.0037,1.9003
2/18/2011,12.8111,12.8393,12.4829,10.6129,816057200,1.20712,1.2098,1.1762,0.23,0.1925,0.0375,19.4805,0.0217,0.0181,0.0035,1.8355
2/17/2011,12.7589,12.8668,12.7329,10.8473,530583200,1.17623,1.1862,1.1738,0.23,0.1925,0.0375,19.4805,0.0212,0.0177,0.0035,1.7959
2/16/2011,12.8857,13.0321,12.8750,10.9935,481157600,1.17212,1.1854,1.1711,0.23,0.1925,0.0375,19.4805,0.0209,0.0175,0.0034,1.7720
2/15/2011,12.8282,12.8561,12.7696,10.8957,284174800,1.17736,1.1799,1.1720,0.23,0.1925,0.0375,19.4805,0.0211,0.0177,0.0034,1.7879
2/14/2011,12.7425,12.8386,12.7396,10.8739,310416400,1.17184,1.1807,1.1716,0.23,0.1925,0.0375,19.4805,0.0212,0.0177,0.0034,1.7915
2/11/2011,12.6696,12.7786,12.6264,10.8034,367572800,1.17275,1.1828,1.1687,0.23,0.1925,0.0375,19.4805,0.0213,0.0178,0.0035,1.8032
2/10/2011,12.7639,12.8571,12.4286,10.7334,928550000,1.18917,1.1979,1.1579,0.23,0.1925,0.0375,19.4805,0.0214,0.0179,0.0035,1.8149
2/9/2011,12.6854,12.8214,12.6739,10.8430,482745200,1.16991,1.1825,1.1689,0.23,0.1925,0.0375,19.4805,0.0212,0.0178,0.0035,1.7966
2/8/2011,12.6314,12.6971,12.5768,10.7534,381040800,1.17464,1.1808,1.1696,0.23,0.1925,0.0375,19.4805,0.0214,0.0179,0.0035,1.8116
2/7/2011,12.4246,12.6161,12.4157,10.6529,485021600,1.16631,1.1843,1.1655,0.23,0.1925,0.0375,19.4805,0.0216,0.0181,0.0035,1.8287
2/4/2011,12.2729,12.3821,12.2682,10.4900,321840400,1.16995,1.1804,1.1695,0.23,0.1925,0.0375,19.4805,0.0219,0.0184,0.0036,1.8570
2/3/2011,12.2786,12.2943,12.0911,10.3974,393797600,1.18093,1.1824,1.1629,0.23,0.1925,0.0375,19.4805,0.0221,0.0185,0.0036,1.8736
2/2/2011,12.3018,12.3304,12.2696,10.4240,258955200,1.18014,1.1829,1.1771,0.23,0.1925,0.0375,19.4805,0.0221,0.0185,0.0036,1.8688
2/1/2011,12.1893,12.3446,12.1779,10.4455,426633200,1.16694,1.1818,1.1658,0.23,0.1925,0.0375,19.4805,0.0220,0.0184,0.0036,1.8650
1/31/2011,11.9929,12.1443,11.9393,10.2727,377246800,1.16745,1.1822,1.1622,0.23,0.1925,0.0375,19.4805,0.0224,0.0187,0.0037,1.8963
1/28/2011,12.2918,12.3000,11.9118,10.1752,592057200,1.20802,1.2088,1.1707,0.23,0.1925,0.0375,19.4805,0.0226,0.0189,0.0037,1.9145
1/27/2011,12.2779,12.3104,12.2439,10.3904,285026000,1.18165,1.1848,1.1784,0.23,0.1925,0.0375,19.4805,0.0221,0.0185,0.0036,1.8748
1/26/2011,12.2486,12.3429,12.1964,10.4098,506875600,1.17664,1.1857,1.1716,0.23,0.1925,0.0375,19.4805,0.0221,0.0185,0.0036,1.8714
1/25/2011,12.0118,12.1943,11.9489,10.3356,546868000,1.16217,1.1798,1.1561,0.23,0.1925,0.0375,19.4805,0.0223,0.0186,0.0036,1.8848
1/24/2011,11.6739,12.0518,11.6686,10.2161,574683200,1.14270,1.1797,1.1422,0.23,0.1925,0.0375,19.4805,0.0225,0.0188,0.0037,1.9069
1/21/2011,11.9204,11.9600,11.6654,9.8912,754401200,1.20515,1.2092,1.1794,0.23,0.1925,0.0375,19.4805,0.0233,0.0195,0.0038,1.9695
1/20/2011,12.0154,12.0821,11.7900,10.0716,764789200,1.19299,1.1996,1.1706,0.23,0.1925,0.0375,19.4805,0.0228,0.0191,0.0037,1.9342
1/19/2011,12.4411,12.4500,12.0314,10.2581,1135612800,1.21280,1.2137,1.1729,0.23,0.1925,0.0375,19.4805,0.0224,0.0188,0.0037,1.8990
1/18/2011,11.7686,12.3129,11.6429,10.3129,1880998000,1.14115,1.1939,1.1290,0.23,0.1925,0.0375,19.4805,0.0223,0.0187,0.0036,1.8889
1/14/2011,12.3532,12.4457,12.3014,10.5500,308840000,1.17092,1.1797,1.1660,0.165,0.145,0.02,13.7931,0.0156,0.0137,0.0019,1.3074
1/13/2011,12.3271,12.3800,12.2804,10.4652,296780400,1.17792,1.1830,1.1734,0.165,0.145,0.02,13.7931,0.0158,0.0139,0.0019,1.3180
1/12/2011,12.2589,12.3011,12.2143,10.4271,302590400,1.17568,1.1797,1.1714,0.165,0.145,0.02,13.7931,0.0158,0.0139,0.0019,1.3228
1/11/2011,12.3171,12.3200,12.1239,10.3429,444108000,1.19088,1.1912,1.1722,0.165,0.145,0.02,13.7931,0.0160,0.0140,0.0019,1.3336
1/10/2011,12.1011,12.2582,12.0418,10.3674,448560000,1.16722,1.1824,1.1615,0.165,0.145,0.02,13.7931,0.0159,0.0140,0.0019,1.3304
1/7/2011,11.9282,12.0125,11.8536,10.1758,311931200,1.17222,1.1805,1.1649,0.165,0.145,0.02,13.7931,0.0162,0.0142,0.0020,1.3555
1/6/2011,11.9543,11.9732,11.8893,10.1034,300428800,1.18319,1.1851,1.1768,0.165,0.145,0.02,13.7931,0.0163,0.0144,0.0020,1.3652
1/5/2011,11.7696,11.9407,11.7679,10.1116,255519600,1.16397,1.1809,1.1638,0.165,0.145,0.02,13.7931,0.0163,0.0143,0.0020,1.3641
1/4/2011,11.8729,11.8750,11.7196,10.0296,309080800,1.18379,1.1840,1.1685,0.165,0.145,0.02,13.7931,0.0165,0.0145,0.0020,1.3752
1/3/2011,11.6300,11.7950,11.6014,9.9775,445138400,1.16562,1.1822,1.1628,0.165,0.145,0.02,13.7931,0.0165,0.0145,0.0020,1.3824
12/31/2010,11.5339,11.5529,11.4754,9.7653,193508000,1.18112,1.1831,1.1751,0.165,0.145,0.02,13.7931,0.0169,0.0148,0.0020,1.4125
12/30/2010,11.6243,11.6254,11.5375,9.7986,157494400,1.18632,1.1864,1.1775,0.165,0.145,0.02,13.7931,0.0168,0.0148,0.0020,1.4077
12/29/2010,11.6507,11.6589,11.6107,9.8479,163139200,1.18306,1.1839,1.1790,0.165,0.145,0.02,13.7931,0.0168,0.0147,0.0020,1.4006
